Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,Location,Magnitude,Magnitude Scale,Latitude,Longitude,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths
Natural,Geophysical,Earthquake,Ground movement,CRI,Costa Rica,Latin America and the Caribbean,Americas,"Abangares, Carillo, Hojancgan, Liberia, Nicoya, Nandayure, Santacruz districts (Guanacaste province), Alajuela, Alafaro Ruiz, Atenas, Grecia, Naranjo, Poas, San Carlos, San Ramon, Valverde Vega, Upala districts (Alajuela province), Acosta, Puriscal, San Jose districts (San Jose province), Limon districts (Limon province), Barva, Sarapiqui districts (Heredia province), Aguirre, Garabito, Puntaneras districts (Puntarenas province)",7.6,Moment Magnitude,10.085,-83.753428,2012,9.0,5.0,2012,9.0,5.0,2.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,"Yiliang area (Zhaotong district, Yunnan Sheng province), Weining area (Bijie district, Guizhou Sheng province)",5.5,Moment Magnitude,27.575,103.983,2012,9.0,7.0,2012,9.0,7.0,81.0
Natural,Hydrological,Flood,Riverine flood,VNM,Viet Nam,South-eastern Asia,Asia,"Ninh Binh, Ha Tinh, Thanh Hoa, Nghe An provinces",24179.0,Km2,38.19,126.24,2012,9.0,2.0,2012,9.0,11.0,34.0
Natural,Hydrological,Flood,Riverine flood,IND,India,Southern Asia,Asia,"Rudra Prayag, Bageshwar districts (Uttarakhand province)",37710.0,Km2,31.3,76.85,2012,9.0,16.0,2012,9.0,18.0,45.0
Natural,Hydrological,Flood,Riverine flood,PAK,Pakistan,Southern Asia,Asia,"Jaffarabad, Jhal Magsi, Nasirabad districts (Balochistan province), Dera Ghazi Kan, Rajanpur districts (Punjab province), Dadu, Ghotki, Jacobabad, Larkana (Sindh province), Jammu and Kashmir provinces",23036.0,Km2,28.04,68.77,2012,8.0,,2012,10.0,29.0,480.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Muntinlupa city (Metropolitan Manila district, National Capital region (NCR) province), Zamboanga del Norte district (Region IX (Zamboanga Peninsula) province)",210.0,Kph,12.879721,121.774017,2012,9.0,21.0,2012,9.0,24.0,4.0
Natural,Hydrological,Flood,Riverine flood,THA,Thailand,South-eastern Asia,Asia,"Tak, Sukhothai, Phitsanulok, Phichit, Chainat, Ang Thong, Phra Nakhon Si Ayudhya, Suphanburi, Phachinburi, Sa Kaeo, Nakhon Pathom, Chonburi, Rayong, Chachoengsao, Chaiyaphum provinces",44011.0,Km2,17.09,99.64,2012,8.0,15.0,2012,9.0,30.0,
Natural,Hydrological,Flood,Riverine flood,UGA,Uganda,Sub-Saharan Africa,Africa,"Agago, Kitgum, Lamwo, Pader provinces",57981.0,Km2,2.65,32.72,2012,8.0,20.0,2012,9.0,7.0,
Natural,Hydrological,Flood,Riverine flood,IND,India,Southern Asia,Asia,"Barpeta, Bongaigaon, Darrang, Dhemaji, Dhuburi, Dibrugarh, Goalpara, Golaghat, Jorhat, Kamrup, Lakhimpur, Marigaon, Nagaon, Nalbari, Papum Pare, Sibsagar, Sonitpur, Tinsukia districts (Assam province), Bhagalpur, Darbhanga, Katihar, Khagaria, Muzaffarpur, Patna, Siwan, Supaul districts (Bihar province), Sahibganj district (Jharkhand province), North Sikkim district (Sikkim province), Ballia, Bara Banki, Faizabad districts (Uttar Pradesh province), Murshidabad district (West Bengal province), West Siang, East Siang, Lohit, Papum Pare districts (Arunachal Pradesh province)",42597.0,Km2,26.8,93.63,2012,9.0,19.0,2012,9.0,23.0,21.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,Yangzhou district (Jiangsu Sheng province),4.9,Moment Magnitude,32.978,119.593,2012,7.0,20.0,2012,7.0,20.0,1.0
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,"Lindu village (Sigi area, Donggala district, Sulawesi Tengah province)",6.3,Moment Magnitude,-0.789275,120.096,2012,8.0,18.0,2012,8.0,18.0,6.0
Natural,Meteorological,Storm,Tropical cyclone,MEX,Mexico,Latin America and the Caribbean,Americas,"Puerto Escondido city (Dist. Pochutla district, Oaxaca province)",150.0,Kph,23.634501,-102.552784,2012,6.0,15.0,2012,6.0,15.0,7.0
Natural,Geophysical,Earthquake,Ground movement,GTM,Guatemala,Latin America and the Caribbean,Americas,"San Marcos, Quetzaltenango, Solola, Retalhuleu, Quiché, Totonicapan, Huehuetenango, Suchitepequez, Chimaltenango, Sacatepequez, Guatemala provinces",7.4,Moment Magnitude,13.988,-90.230759,2012,11.0,7.0,2012,11.0,7.0,44.0
Natural,Meteorological,Storm,Tropical cyclone,CUB,Cuba,Latin America and the Caribbean,Americas,"Santiago de Cuba, San Luis, Palma Soriano, Mella, Contramaestre, Segundo Frente, Tercer Frente, Songo - La Maya, Guama districts (Santiago de Cuba province), Rafael Freyre, Banes, Antilla, Baganos, Holguín, Calixto Garcia, Cacocum, Urbano Noris, Cueto, Mayari, Frank pais, Sagua de Tanamo, Moa, Jibara districts (Holguín province), Guantanamo province",175.0,Kph,21.521757,-77.781167,2012,10.0,22.0,2012,10.0,22.0,11.0
Natural,Geophysical,Earthquake,Ground movement,MMR,Myanmar,South-eastern Asia,Asia,"Chaung-U area (Monywa district, Sagaing province), Kyaukmyaung village (Shwebo district, Sagaing province), Myaung area (Sagaing district, Sagaing province), Mogok, Singu, Thabeikkyin areas (Pyin-Oo-Lwin district, Mandalay province), Kyaukse district (Mandalay province)",6.8,Moment Magnitude,23.005,95.885,2012,11.0,11.0,2012,11.0,11.0,38.0
Natural,Meteorological,Storm,Severe weather,ARG,Argentina,Latin America and the Caribbean,Americas,"Buenos Aires, Buenos Aires D.f. provinces",110.0,Kph,-38.416097,-63.616672,2012,10.0,29.0,2012,10.0,31.0,1.0
Natural,Geophysical,Earthquake,Ground movement,PHL,Philippines,South-eastern Asia,Asia,"Guian town (Eastern Samar district, Region VIII (Eastern Visayas) province)",7.6,Moment Magnitude,10.811,126.638,2012,8.0,31.0,2012,8.0,31.0,1.0
Natural,Hydrological,Flood,Riverine flood,RUS,Russian Federation,Eastern Europe,Europe,"Rostovskaya Oblast, Volgogradskaya Oblast, Kalmykiya Rep., Astrakhanskaya Oblast, Chechnya Rep., Dagestan Rep., Ingushetiya Rep., Adygeya Rep., Kabardino-balkariya Rep., Karatchayevo-cherkesiya Rep., Severnaya Osetiya-alaniya Rep., Krasnodarskiy Kray, Stavropolskiy Kray provinces",10482.0,Km2,42.33,47.59,2012,10.0,9.0,2012,10.0,15.0,7.0
Natural,Hydrological,Flood,Riverine flood,GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,"Morpeth, Newburn, Cheshire, Rothbury, Gilling west villages (Northumberland district) (England province) ; North Yorkshire district (England province)",8507.0,Km2,54.04,-3.435973,2012,9.0,23.0,2012,9.0,27.0,3.0
Natural,Meteorological,Storm,Tropical cyclone,JPN,Japan,Eastern Asia,Asia,"Okinawa, Kagosima, Mie provinces",126.0,Kph,36.204824,138.252924,2012,9.0,29.0,2012,9.0,30.0,2.0
Natural,Meteorological,Storm,Severe weather,PRY,Paraguay,Latin America and the Caribbean,Americas,"Encarnacion district (Itapua province), M. Roque Alonso district (Central province), Neembucu province",180.0,Kph,-23.442503,-58.443832,2012,9.0,18.0,2012,9.0,19.0,5.0
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,"Zambales district (Region III (Central Luzon) province), Mindoro Occidental district (Region IV (Southern Tagalog) province)",80.0,Kph,12.879721,121.774017,2012,10.0,3.0,2012,10.0,3.0,
Natural,Hydrological,Flood,Riverine flood,ZAF,South Africa,Sub-Saharan Africa,Africa,"Bathurst, Port Alfred, Kenton-on-Sea towns (Ndlambe area, Cacadu district, Eastern Cape province), Grahamstown town (Makana area, Cacadu district, Eastern Cape province)",14489.0,Km2,-30.559482,26.56,2012,10.0,24.0,2012,10.0,29.0,13.0
Natural,Hydrological,Flood,Riverine flood,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Behshahr, Sari, Gaemshahr, Babol districts (Mazandaran province)",11490.0,Km2,36.53,54.26,2012,10.0,12.0,2012,10.0,15.0,7.0
Natural,Hydrological,Flood,Riverine flood,SOM,Somalia,Sub-Saharan Africa,Africa,Hiraan province,12753.0,Km2,4.94,44.89,2012,11.0,21.0,2012,11.0,21.0,6.0
Natural,Hydrological,Flood,Riverine flood,SSD,South Sudan,Sub-Saharan Africa,Africa,"Jonglei, El Buheyrat, Northern Bahr El Ghazal, Unity, Upper Nile provinces",138743.0,Km2,9.56,29.58,2012,9.0,7.0,2012,10.0,3.0,15.0
Natural,Hydrological,Flood,Riverine flood,PAK,Pakistan,Southern Asia,Asia,"North-West Frontier, Jammu and Kashmir provinces",98264.0,Km2,35.03,73.52,2012,8.0,23.0,2012,8.0,29.0,26.0
Natural,Hydrological,Flood,Riverine flood,SSD,South Sudan,Sub-Saharan Africa,Africa,Bor district (Jonglei province),456058.0,Km2,9.69,30.21,2012,8.0,1.0,2012,8.0,29.0,32.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Wuhan, Huangshi districts (Hubei Sheng province)",92141.0,Km2,31.41,113.04,2012,7.0,9.0,2012,7.0,25.0,58.0
Natural,Meteorological,Extreme temperature,Cold wave,BGR,Bulgaria,Eastern Europe,Europe,"Blagoevgrad, Burgas, Dobrich, Gabrovo, Haskovo, Jambol, Kardzhali, Kustendil, Lovech, Montana, Pazardzhik, Pernik, Pleven, Plovdiv, Razgrad, Ruse, Shumen, Silistra, Sliven, Smoljan, Sofia, Sofia-city, Stara Zagora, Targovishte, Varna, Veliko Tarnovo, Vidin, Vratca, provinces",-19.0,°C,42.733883,25.48583,2012,12.0,1.0,2012,12.0,15.0,3.0
Natural,Meteorological,Storm,Blizzard/Winter storm,USA,United States of America,Northern America,Americas,"Wisconsin, Iowa, Nebraska, Kansas provinces",100.0,Kph,37.09024,-95.712891,2012,12.0,19.0,2012,12.0,21.0,7.0
Natural,Meteorological,Storm,Tropical cyclone,WLF,Wallis and Futuna Islands,Polynesia,Oceania,Wallis and Futuna province,156.0,Kph,14.2938,178.1165,2012,12.0,15.0,2012,12.0,15.0,
Natural,Meteorological,Storm,Tropical cyclone,PHL,Philippines,South-eastern Asia,Asia,Region XI (Davao Region) province,260.0,Kph,12.879721,121.774017,2012,12.0,4.0,2012,12.0,4.0,1901.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Zohan, Ghayen villages (Gaenat district, Khorasan province), Zirkooh, Hoserobat (Birjand district, Khorasan province)",5.8,Moment Magnitude,33.506,59.571,2012,12.0,5.0,2012,12.0,5.0,6.0
Natural,Meteorological,Storm,Severe weather,USA,United States of America,Northern America,Americas,"Ohio, Virginia, Maryland, West Virginia, District of Columbia, Illinois, Indiana, Kentucky, New Jersey, North Carolina, South Carolina provinces",146.0,Kph,37.09024,-95.712891,2012,6.0,28.0,2012,7.0,2.0,28.0
Natural,Meteorological,Extreme temperature,Cold wave,BGD,Bangladesh,Southern Asia,Asia,"Panchagarh, Thakurgaon, Dinajpur, Nilphamari, Lalmonirhat, Rangpur, Kurigram, Gaibandha districts (Rangpur province), Bogra, Joypurhat, Naogaon, Nawabganj, Rajshahi, Natore, Sirajganj, Pabna districts (Rajshahi province), Mymensingh, Faridpur, Madaripur districts (Dhaka province), Maulvibazar district (Sylhet province), Kushtia, Jessore districts (Khuna province)",7.5,°C,23.684994,90.356331,2012,12.0,,2013,2.0,,72.0
Natural,Meteorological,Storm,Tornado,NZL,New Zealand,Australia and New Zealand,Oceania,Auckland province,110.0,Kph,-40.900557,174.885971,2012,12.0,6.0,2012,12.0,6.0,3.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,Xinjiang Uygur Zizhiqu province,5.3,Moment Magnitude,38.745,88.098,2012,12.0,7.0,2012,12.0,7.0,
Natural,Hydrological,Flood,Riverine flood,LKA,Sri Lanka,Southern Asia,Asia,"Matale, Kandy, Nuwara Eliya districts (Central province), Batticaloa district (Eastern province), Polonnaruwa, Kurunegala districts (North Central province), Galle, Hambantota districts (Southern province), Badulla, Moneragala districts (Uva province)",49084.0,Km2,7.976,80.77,2012,12.0,17.0,2012,12.0,19.0,53.0
Natural,Geophysical,Earthquake,Ground movement,AZE,Azerbaijan,Western Asia,Asia,"Zagatala, Gakh districts (Shaki-Zaqatala province)",5.1,Moment Magnitude,41.439,46.789,2012,5.0,18.0,2012,5.0,18.0,
Natural,Hydrological,Flood,Riverine flood,ARG,Argentina,Latin America and the Caribbean,Americas,Corrientes province,377212.0,Km2,-38.416097,-63.616672,2012,11.0,20.0,2012,12.0,4.0,6.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Nishabur district (Khorasan province),5.1,Moment Magnitude,36.288,58.835,2012,1.0,19.0,2012,1.0,19.0,
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,Xinjiang Uygur Zizhiqu province,5.9,Moment Magnitude,39.383,81.307,2012,3.0,9.0,2012,3.0,9.0,
Natural,Meteorological,Storm,Lightning/Thunderstorms,USA,United States of America,Northern America,Americas,"Missouri, Pennsylvania, Virginia, Arkansas, Oklahoma, Maryland, New York provinces",95.0,Kph,37.09024,-95.712891,2012,9.0,7.0,2012,9.0,9.0,5.0
Natural,Hydrological,Flood,Riverine flood,IDN,Indonesia,South-eastern Asia,Asia,Dki Jakarta province,1746.0,Km2,-0.789275,106.73,2013,1.0,17.0,2013,1.0,31.0,34.0
Natural,Meteorological,Extreme temperature,Severe winter conditions,BLR,Belarus,Eastern Europe,Europe,"Brest, Pinsk, Luninec, Stolin districts (Brest province), Verhnedvinsk, Miory, Sharkovshchina, Shumilino, Gorodok, Beshenkovichi districts (Vitebsk province), Borisov, Berezino, Stolbtsy, Molodechno districts (Minsk province), Bobruisk, Chausy, Mstislav, Slavgorod, Mogilev districts (Mogilev province), Rogachev, Zhitkovichi, Petrikov, Mozyr, Rechitsa, Chechersk, Gomel, Loev, Lel'chitsy, El'sk, Narovlja, Kalinkovichi, Svetlogorsk, Zhlobin, Vetka, Dobrush, Bragin districts (Gomel province)",-25.0,°C,53.709807,27.953389,2013,1.0,,2013,2.0,,4.0
Natural,Hydrological,Flood,Riverine flood,MOZ,Mozambique,Sub-Saharan Africa,Africa,"KaMavota, KaMubukwana, KaMaxakeni boroughs (Cidade de Maputo district, Maputo province), Chigubo, Chibuto, Mandlakaze, Massangena, Chicualacuala, Guija, Chokwe, Bilene, Xai-Xai districts (Gaza province), Panda, Homoine, Govuro districts (Inhambane province), Milange, Gile, Nicoadala, Chinde, Namarroi, Maganja da Costa, Namacurra, Cidade de Quelimane, Morrumbala districts (Zambezia province), Cidade de Chimoio, Gondola, Sussundenga, Barue, Mossurize, Macossa districts (Manica province), Nhamatanda, Machanga, Muanza, Cidade de Beira, Chemba, Caia districts (Sofala province)",83155.21,Km2,-18.665695,32.68,2013,1.0,,2013,1.0,,119.0
Natural,Hydrological,Flood,Riverine flood,MWI,Malawi,Sub-Saharan Africa,Africa,"Mangochi, Nsanje, Phalombe districts (Southern Region province)",20095.7,Km2,-13.254308,35.02,2013,1.0,,2013,1.0,,3.0
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,Nangroe Aceh Darussalam province,6.1,Moment Magnitude,4.927,95.907,2013,1.0,22.0,2013,1.0,22.0,1.0
Natural,Meteorological,Extreme temperature,Severe winter conditions,TJK,Tajikistan,Central Asia,Asia,"Alichur, Bulunkul, Karakul, Rangkul, Tokhtamish, Kuhnakurgan, Modiyon, Chechtube, Chichekdeh, Shaimok, Bashgunbez villages (Murgabskiy district, Badakhshoni Kuni province)",-55.0,°C,38.861034,71.276093,2013,1.0,,2013,2.0,,
Natural,Geophysical,Earthquake,Tsunami,SLB,Solomon Islands,Melanesia,Oceania,Santa Cruz islands (Temotu (Adminitrative unit not available) province),8.0,Moment Magnitude,-9.64571,165.114,2013,2.0,6.0,2013,2.0,6.0,10.0
Natural,Meteorological,Storm,Tropical cyclone,MDG,Madagascar,Sub-Saharan Africa,Africa,"Morombe, Toliary-I, Toliary-II, Sakaraha districts (Atsimo Andrefana province), Menabe, Analamanga provinces",177.0,Kph,-18.766947,46.869107,2013,2.0,22.0,2013,2.0,22.0,42.0
Natural,Hydrological,Flood,Riverine flood,IDN,Indonesia,South-eastern Asia,Asia,"Manggala, Biringkanaya, Panakkukang, Tamalanrea areas (Kota Makassar district, Sulawesi Selatan province), Pangkajene Kepulauan, Maros, Jeneponto, Barru, Gowa districts (Sulawesi Selatan province)",67600.0,Km2,-0.789275,121.88,2013,1.0,3.0,2013,1.0,10.0,8.0
Natural,Hydrological,Flood,Riverine flood,LKA,Sri Lanka,Southern Asia,Asia,"Central, Eastern, Northern provinces",26063.0,Km2,7.59777,80.92,2013,1.0,8.0,2013,1.0,16.0,52.0
Natural,Hydrological,Flood,Riverine flood,PSE,State of Palestine,Western Asia,Asia,"Jib, Bir Nabala, Nabi Samuel villages (Al Quds (Jerusalem) province), Abu Qash village (Ramallah province), Jericho city (Ariha (Jericho) province), Masafer Yatta area (Al Khalil (Hebron) province), Tubas, Al Hadidiya cities (Tubas province), Gaza, Jabalya provinces",29142.0,Km2,32.83,36.45,2013,1.0,8.0,2013,1.0,10.0,5.0
Natural,Hydrological,Flood,Riverine flood,PER,Peru,Latin America and the Caribbean,Americas,"Loreto, Arequipa, Cusco, Ancash, Huancavelica, Huanuco, Pasco provinces",577782.56,Km2,-9.189967,-75.015152,2013,1.0,1.0,2013,2.0,20.0,67.0
Natural,Geophysical,Earthquake,Ground movement,COL,Colombia,Latin America and the Caribbean,Americas,"Narino, Cauca, Risaralda, Quindio,Valle Del Cauca provinces",6.9,Moment Magnitude,1.135,-74.297333,2013,2.0,9.0,2013,2.0,9.0,
Natural,Hydrological,Flood,Riverine flood,MKD,North Macedonia,Southern Europe,Europe,"Kumanovo, Stip, Sveti Nikole, Strumica, Valandovo, Ohrid, Probistip, Kocani provinces",3700.4,Km2,42.0408,21.58,2013,2.0,24.0,2013,3.0,4.0,1.0
Natural,Hydrological,Flood,Riverine flood,IDN,Indonesia,South-eastern Asia,Asia,"Kota Manado, Kepulauan-sangihe districts (Sulawesi Utara province), Rokanhulu district (Riau province)",28873.67,Km2,1.0256,124.51,2013,2.0,15.0,2013,2.0,22.0,17.0
Natural,Hydrological,Flood,Flash flood,MUS,Mauritius,Sub-Saharan Africa,Africa,Port Louis province,1679.67,Km2,-20.348404,57.52,2013,3.0,30.0,2013,4.0,3.0,11.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,"Eryuan Xian, Yangbi Yi Zizhixian, Yunlong Xian areas (Dali Bali district, Yunnan Sheng province)",5.2,Moment Magnitude,25.98,99.812,2013,3.0,3.0,2013,3.0,3.0,
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Shonbeh ,Kaki villages (Dashty district, Bushehr province), Baghan,Tasouj villages (Shiraz district, Fars province)",6.4,Moment Magnitude,28.428,51.593,2013,4.0,9.0,2013,4.0,9.0,37.0
Natural,Geophysical,Earthquake,Ground movement,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Khash, Saravan districts (Sistan-o baluchestan province)",7.7,Moment Magnitude,28.033,61.996,2013,4.0,16.0,2013,4.0,16.0,
Natural,Geophysical,Earthquake,Ground movement,PAK,Pakistan,Southern Asia,Asia,"Mashkhel area (Chagai district, Balochistan province), Washuk area (Kharan district, Balochistan province), Karachi Central District, Karachi East District, Karachi South District, Karachi West District districts (Sindh province)",7.7,Moment Magnitude,28.033,61.996,2013,4.0,16.0,2013,4.0,16.0,41.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,"Lushan area (Ya'an district, Sichuan Sheng province)",6.6,Moment Magnitude,30.308,102.888,2013,4.0,20.0,2013,4.0,20.0,198.0
Natural,Hydrological,Flood,Riverine flood,ARG,Argentina,Latin America and the Caribbean,Americas,"Buenos Aires city (Buenos Aires D.f. province), La Plata city (La Plata district, Buenos Aires province)",18135.4,Km2,-38.416097,-63.616672,2013,4.0,1.0,2013,4.0,7.0,52.0
Natural,Geophysical,Earthquake,Ground movement,HUN,Hungary,Eastern Europe,Europe,Heves province,4.4,Moment Magnitude,47.624,20.227,2013,4.0,14.0,2013,4.0,23.0,
Natural,Hydrological,Flood,Riverine flood,KEN,Kenya,Sub-Saharan Africa,Africa,"Naivasha town (Nakuru district, Rift Valley province), Turkana, West Pokot, Baringo, Marakwet, Keiyo districts (Rift Valley province), Kisumu district (Nyanza province), Muranga, Nyeri, Kiambu districts (Central province), Coast, Western provinces",73170.41,Km2,2.46174,36.72,2013,3.0,10.0,2013,4.0,30.0,96.0
Natural,Geophysical,Earthquake,Ground movement,JPN,Japan,Eastern Asia,Asia,Hyogo province,5.8,Moment Magnitude,34.369,134.828,2013,4.0,12.0,2013,4.0,12.0,
Natural,Geophysical,Earthquake,Ground movement,IND,India,Southern Asia,Asia,Administrive unit not available district (Jammu and Kashmir province),5.7,Moment Magnitude,33.061,75.863,2013,5.0,1.0,2013,5.0,1.0,3.0
Natural,Geophysical,Earthquake,Ground movement,AFG,Afghanistan,Southern Asia,Asia,"Kama, Dehbala, Lalpur, Surkhrod, Kuzkunar, Sherzad, Khogyani, Chaparhar, Dara-e-Nur, Goshta, Durbaba, Muhmand Dara, Behsud, Jalalabad, Batikot, Hesarak, Shinwar, Achin districts (Nangarhar province), Nurgal, Khaskunar, Sarkani, Chawkay (Kunar province)",5.5,Moment Magnitude,34.526,70.22,2013,4.0,24.0,2013,4.0,24.0,18.0
Natural,Meteorological,Storm,Severe weather,PRT,Portugal,Southern Europe,Europe,Abrantes district (Santarem province),130.0,Kph,39.399872,-8.224454,2013,1.0,18.0,2013,1.0,19.0,1.0
Natural,Meteorological,Extreme temperature,Cold wave,POL,Poland,Eastern Europe,Europe,"Podlaskie, Warminsko-Mazurskie provinces",-24.0,°C,51.919438,19.145136,2013,3.0,1.0,2013,3.0,26.0,25.0
Natural,Hydrological,Flood,Riverine flood,AFG,Afghanistan,Southern Asia,Asia,"Baghlan, Ghor, Balkh provinces",14653.47,Km2,36.9291,68.85,2013,4.0,25.0,2013,4.0,29.0,20.0
Natural,Meteorological,Storm,Tornado,USA,United States of America,Northern America,Americas,"Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Alabama, Arkansas, Delaware, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, South Carolina, Tennessee, Virginia, West Virginia provinces",285.0,Kph,37.09024,-95.712891,2013,5.0,15.0,2013,5.0,17.0,6.0
Natural,Hydrological,Flood,Riverine flood,CAN,Canada,Northern America,Americas,"Calgary city (Division No. 6 district, Southern Alberta province)",307926.0,Km2,51.24,-106.346771,2013,6.0,20.0,2013,6.0,27.0,4.0
Natural,Hydrological,Flood,Riverine flood,IND,India,Southern Asia,Asia,"Uttarakhand, Himachal Pradesh, Uttar Pradesh, Bihar, Karnataka, Kerala, Gujarat, West Bengal provinces",131743.41,Km2,32.714,76.61,2013,6.0,12.0,2013,6.0,27.0,6054.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Guangdong Sheng, Jiangxi Sheng, Hubei Sheng, Sichuan Sheng, Guizhou Sheng provinces",84761.74,Km2,23.6387,114.46,2013,5.0,12.0,2013,5.0,28.0,55.0
Natural,Hydrological,Flood,Riverine flood,DEU,Germany,Western Europe,Europe,"Gera, Greiz, Saale-Holzland, Altenburger cities (Thueringen province), Magdeburg city (Sachsen-Anhalt province), Wurzburg, Regensburg cities (Oberpfalz distric), Passau city (Niederbayern distric), Rosenheim city (Oberbayern distric) (Bayern province), Grimma city (Sachsen province) ; Brandenburg, Baden-Wurttemberg province",241203.7,Km2,49.1358,12.11,2013,5.0,28.0,2013,6.0,18.0,4.0
Natural,Geophysical,Earthquake,Ground movement,TWN,Taiwan (Province of China),Eastern Asia,Asia,Taiwan Sheng province,6.2,Moment Magnitude,23.789,121.141,2013,6.0,2.0,2013,6.0,2.0,4.0
Natural,Meteorological,Extreme temperature,Heat wave,IND,India,Southern Asia,Asia,"Adilabad, East Godavari, Guntur, Karimnagar, Khammam, Krishna, Nalgonda, Nizamabad, Prakasam, Vishakhapatnam, Warangal, West Godavari districts (Andhra Pradesh province)",46.0,°C,20.593684,78.96288,2013,4.0,1.0,2013,5.0,30.0,557.0
Natural,Hydrological,Flood,Riverine flood,PRY,Paraguay,Latin America and the Caribbean,Americas,"Ciudad Del Este, Pte. Franco districts (Alto Parana province), San Cosme Y Damian district (Itapua province), Ayolas district (Misiones province), Cerrito, Gral. Jose E. Diaz, Paso De Patria, Mayor Martinez, Villa Franca, Villalvin districts (Neembucu province)",131222.52,Km2,-23.442503,-58.443832,2013,6.0,20.0,2013,7.0,18.0,
Natural,Geophysical,Earthquake,Ground movement,IDN,Indonesia,South-eastern Asia,Asia,"Aceh Tengah, Bener Meriah districts (Nangroe Aceh Darussalam province)",6.1,Moment Magnitude,4.645,96.665,2013,7.0,2.0,2013,7.0,2.0,48.0
Natural,Geophysical,Earthquake,Ground movement,CHN,China,Eastern Asia,Asia,"Gannan Tibetan, Longnan, Dingxi, Tianshui, Baiyin, Lanzhou districts (Gansu Sheng province)",5.9,Moment Magnitude,34.512,104.262,2013,7.0,22.0,2013,7.0,22.0,95.0
Natural,Hydrological,Flood,Riverine flood,PRK,Democratic People's Republic of Korea,Eastern Asia,Asia,"Tongsin district (Chagang-do province), P'yongan-namdo, P'yongan-bukto, Kangwon-do, Hwanghae-bukto, Hamgyong-namdo provinces",21695.38,Km2,39.6151,126.32,2013,7.0,12.0,2013,7.0,23.0,51.0
Natural,Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,"Guangdong Sheng, Fujian Sheng, Zhejiang Sheng, Jiangxi Sheng, Anhui Sheng provinces",120.0,Kph,35.86166,104.195397,2013,7.0,14.0,2013,7.0,14.0,9.0
Natural,Meteorological,Storm,Tropical cyclone,TWN,Taiwan (Province of China),Eastern Asia,Asia,"Bailan village (Xinzhu Xian area, Taiwan Sheng province)",220.0,Kph,23.69781,120.960515,2013,7.0,14.0,2013,7.0,14.0,3.0
Natural,Meteorological,Storm,Tropical cyclone,CHN,China,Eastern Asia,Asia,"Guangxi Zhuangzu Zizhiqu, Yunnan Sheng provinces",110.0,Kph,35.86166,104.195397,2013,7.0,1.0,2013,7.0,1.0,7.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Dujiangyan Shi area (Chengdu district, Sichuan Sheng province), Wenchuan Xian area (Ngawa Tibetan and Qiang district, Sichuan Sheng province), Beichuan Xian area (Mianyang district, Sichuan Sheng province)",419827.15,Km2,30.4563,104.02,2013,7.0,7.0,2013,7.0,17.0,233.0
Natural,Hydrological,Flood,Riverine flood,MMR,Myanmar,South-eastern Asia,Asia,"Kayin, Mon, Rakhine, Taninthayi, Ayeyawaddy province",125250.85,Km2,18.3122,98.16,2013,7.0,25.0,2013,8.0,7.0,7.0
Natural,Geophysical,Earthquake,Ground movement,NZL,New Zealand,Australia and New Zealand,Oceania,"Wellington's Central Business Center, Paraparaumu, Wainuiomata, Porirua, Hutt Valley areas (Wellington province)",6.5,Moment Magnitude,-40.900557,174.337,2013,7.0,21.0,2013,7.0,21.0,
